OWNER,TABLE,DATA_TYPE,LABEL,ALIAS,TYPE,DESC
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,MapFea,MAPFEA,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,LONG_,LONG_,Double,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,LAT,LAT,Double,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,LAT_1,LAT_1,Double,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,LONG_1,LONG_1,Double,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,Type_ID,TYPE_ID,Double,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,TYPE_1,TYPE_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,Type,TYPE,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,Desc_,DESC_,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,desc2,DESC2,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,desc3,DESC3,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,desc4,DESC4,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,desc5,DESC5,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,desc6,DESC6,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,desc7,DESC7,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,desc8,DESC8,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,desc9,DESC9,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,desc10,DESC10,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,desc11,DESC11,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,FID_1,FID_1,Integer,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,DBNUM_1,DBNUM_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,MPO_FINA_1,MPO_FINA_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,PLAN_1,PLAN_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,YEAR_1,YEAR_1,Double,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,PROJECTN_1,PROJECTN_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,COUNTY_12,COUNTY_12,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,COUNTY1_1,COUNTY1_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,COUNTY2_1,COUNTY2_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,COUNTY3_1,COUNTY3_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,MUNC1_1,MUNC1_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,MUNC2_1,MUNC2_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,MUNC3_1,MUNC3_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,NOTMAPAB_1,NOTMAPAB_1,Double,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,MAPFEA_1,MAPFEA_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,LAT_12,LAT_12,Double,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,LONG_12,LONG_12,Double,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,TYPE_ID_1,TYPE_ID_1,Double,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,TYPE_12,TYPE_12,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,DESC1,DESC1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,DESC2_1,DESC2_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,DESC3_1,DESC3_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,DESC4_1,DESC4_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,DESC5_1,DESC5_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,DESC6_1,DESC6_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,DESC7_1,DESC7_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,DESC8_1,DESC8_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,DESC9_1,DESC9_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,DESC10_1,DESC10_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,DESC11_1,DESC11_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,DESC12_1,DESC12_1,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,desc12,DESC12,String,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,GlobalID,GlobalID,GlobalID,No variable
TRANSPORTATION,NJTIP_FY2014_2017_Line,Polyline,SHAPE.LEN,SHAPE.LEN,Double,No variable
TRANSPORTATION,OnRoadBikeFacilities,Polyline,OBJECTID,OBJECTID,OID,Internal feature number.
TRANSPORTATION,OnRoadBikeFacilities,Polyline,Shape,SHAPE,Geometry,Feature geometry.
TRANSPORTATION,OnRoadBikeFacilities,Polyline,ZID,ZID,Integer,No variable
TRANSPORTATION,OnRoadBikeFacilities,Polyline,NAME,NAME,String,No variable
TRANSPORTATION,OnRoadBikeFacilities,Polyline,ELEV,ELEV,Double,No variable
TRANSPORTATION,OnRoadBikeFacilities,Polyline,ICON,ICON,SmallInteger,No variable
TRANSPORTATION,OnRoadBikeFacilities,Polyline,GlobalID,GLOBALID,GlobalID,No variable
TRANSPORTATION,OnRoadBikeFacilities,Polyline,SHAPE.LEN,SHAPE.LEN,Double,No variable
TRANSPORTATION,Park_Ride_Lots,Point,OBJECTID,OBJECTID,OID,Internal feature number.
TRANSPORTATION,Park_Ride_Lots,Point,COST,COST,String,Cost to park in lot
TRANSPORTATION,Park_Ride_Lots,Point,LOCATION,LOCATION,String,No variable
TRANSPORTATION,Park_Ride_Lots,Point,TYPE,TYPE,String,"Carpool, train/rail service, or bus service available"
TRANSPORTATION,Park_Ride_Lots,Point,ID,ID,String,No variable
TRANSPORTATION,Park_Ride_Lots,Point,SHAPE,Shape,Geometry,Feature geometry.
TRANSPORTATION,Park_Ride_Lots,Point,GlobalID,GLOBALID,GlobalID,No variable
TRANSPORTATION,PassengerRail,Polyline,Shape,LENGTH_MET,Double,Feature geometry.
TRANSPORTATION,PassengerRail,Polyline,LENGTH_MET,OBJECTID,OID,Length of feature in internal units.
TRANSPORTATION,PassengerRail,Polyline,OBJECTID,TYPE,String,Internal feature number.
TRANSPORTATION,PassengerRail,Polyline,TYPE,LENGTH_FEE,Double,Type of rail line
TRANSPORTATION,PassengerRail,Polyline,LENGTH_FEE,OPERATOR,String,GIS calculated lenth (ft)
TRANSPORTATION,PassengerRail,Polyline,OPERATOR,SHAPE,Geometry,Operator of rail line
TRANSPORTATION,PassengerRail,Polyline,SHAPE.LEN,STATE,String,Feature geometry.
TRANSPORTATION,PassengerRail,Polyline,SHAPE,LINE_NAME,String,Feature geometry.
TRANSPORTATION,PassengerRail,Polyline,LINE_NAME,CO_NAME,String,Official rail line name
TRANSPORTATION,PassengerRail,Polyline,CO_NAME,GlobalID,GlobalID,Length of feature in internal units.
TRANSPORTATION,PassengerRail,Polyline,GlobalID,SHAPE.LEN,Double,No variable
TRANSPORTATION,PATIP_FY2015_2018,Point,OBJECTID,OBJECTID,OID,Internal feature number.
TRANSPORTATION,PATIP_FY2015_2018,Point,PROG,PROG,String,No variable
TRANSPORTATION,PATIP_FY2015_2018,Point,CTY,CTY,String,No variable
TRANSPORTATION,PATIP_FY2015_2018,Point,MPMS_ID,MPMS_ID,Double,No variable
TRANSPORTATION,PATIP_FY2015_2018,Point,ROAD_NAME,ROAD_NAME,String,No variable
TRANSPORTATION,PATIP_FY2015_2018,Point,DESCRIPTIO,DESCRIPTIO,String,No variable
TRANSPORTATION,PATIP_FY2015_2018,Point,MAPPINGFEA,MAPPINGFEA,String,No variable
TRANSPORTATION,PATIP_FY2015_2018,Point,STATUS,STATUS,String,No variable
TRANSPORTATION,PATIP_FY2015_2018,Point,REPORT,REPORT,String,No variable
TRANSPORTATION,PATIP_FY2015_2018,Point,Shape,SHAPE,Geometry,Feature geometry.
TRANSPORTATION,PATIP_FY2015_2018,Point,LONG_,LONG_,Double,No variable
TRANSPORTATION,PATIP_FY2015_2018,Point,LAT,LAT,Double,No variable
TRANSPORTATION,PATIP_FY2015_2018,Point,GlobalID,GlobalID,GlobalID,No variable
TRANSPORTATION,PATIP_FY2015_2018_Line,Polyline,OBJECTID,OBJECTID,OID,Internal feature number.
TRANSPORTATION,PATIP_FY2015_2018_Line,Polyline,MPMS,MPMS,String,No variable
TRANSPORTATION,PATIP_FY2015_2018_Line,Polyline,PROG,PROG,String,No variable
TRANSPORTATION,PATIP_FY2015_2018_Line,Polyline,CTY,CTY,String,No variable
TRANSPORTATION,PATIP_FY2015_2018_Line,Polyline,MPMS_ID,MPMS_ID,Double,No variable
TRANSPORTATION,PATIP_FY2015_2018_Line,Polyline,ROAD_NAME,ROAD_NAME,String,No variable
TRANSPORTATION,PATIP_FY2015_2018_Line,Polyline,DESCRIPTIO,DESCRIPTIO,String,No variable
TRANSPORTATION,PATIP_FY2015_2018_Line,Polyline,REPORT,REPORT,String,No variable
TRANSPORTATION,PATIP_FY2015_2018_Line,Polyline,Shape,SHAPE,Geometry,Feature geometry.
TRANSPORTATION,PATIP_FY2015_2018_Line,Polyline,GlobalID,GlobalID,GlobalID,No variable
TRANSPORTATION,PATIP_FY2015_2018_Line,Polyline,SHAPE.LEN,SHAPE.LEN,Double,No variable
TRANSPORTATION,RegionalAirportSystem,Point,OBJECTID_1,OBJECTID_1,OID,Internal feature number.
TRANSPORTATION,RegionalAirportSystem,Point,OBJECTID,OBJECTID,Integer,Internal feature number.
TRANSPORTATION,RegionalAirportSystem,Point,Shape,SHAPE,Geometry,Feature geometry.
TRANSPORTATION,RegionalAirportSystem,Point,LocationID,LOCATIONID,String,Location identifier unique 3-4 character alphanumeric identifier assigned to the landing facility. (ex. 'PHL' for Philadelphia International)
TRANSPORTATION,RegionalAirportSystem,Point,RASP,RASP,String,Denotes whether a facility is part of DVRPC's Regional Airport System Plan (RASP).
TRANSPORTATION,RegionalAirportSystem,Point,DVRPC_Reg,DVRPC_REG,String,Denotes whether a facility is within the DVRPC 9-county region.
TRANSPORTATION,RegionalAirportSystem,Point,FP_UPDATED,FP_UPDATED,String,Year of aerial imagery used to update footprint.
TRANSPORTATION,RegionalAirportSystem,Point,SiteNumber,SITENUMBER,String,"Landing facility site number - a unique identifying number which, together with the landing facility type code, forms the key to the airport record. (ex. 04508.*A)"
TRANSPORTATION,RegionalAirportSystem,Point,Type,TYPE,String,"Landing facility type. (ex. Airport, Balloonport, Seaplane Base, Gliderport, Heliport, Stolport, Ultralight)"
TRANSPORTATION,RegionalAirportSystem,Point,Region,REGION,String,"FAA region code. (ex. AAL - Alaska, ACE - Central, AEA - Eastern, AGL - Great Lakes, AIN - International, ANE - New England, ANM - Northwest Mountain, ASO - Southern, ASW - Southwest, AWP - Western-Pacific)"
TRANSPORTATION,RegionalAirportSystem,Point,DistrictOf,DISTRICTOF,String,FAA district or field office code. (ex. CHI)
TRANSPORTATION,RegionalAirportSystem,Point,State,STATE,String,"Associated state post office code standard two letter abbreviation for u.s. states and territories. (ex. IL, PR, CQ)"
TRANSPORTATION,RegionalAirportSystem,Point,StateName,STATENAME,String,Associated state name. (ex. Illinois)
TRANSPORTATION,RegionalAirportSystem,Point,County,COUNTY,String,Associated county (or parish) name. (ex. Cook)
TRANSPORTATION,RegionalAirportSystem,Point,CountyStat,COUNTYSTAT,String,Associated county's state (post office code) state where the associated county is located; may not be the same as the associated city's state code. (ex. IL)
TRANSPORTATION,RegionalAirportSystem,Point,City,CITY,String,Associated city name. (ex. Chicago)
TRANSPORTATION,RegionalAirportSystem,Point,FacilityNa,FACILITYNA,String,Official facility name. (ex. Philadelphia Intl)
TRANSPORTATION,RegionalAirportSystem,Point,Ownership,OWNERSHIP,String,"Airport ownership type. (ex. PU - publicly owned, PR - privately owned, MA - air force owned, MN - navy owned, MR - army owned)"
TRANSPORTATION,RegionalAirportSystem,Point,Use,USE,String,"Facility use. (ex. PU - open to the public, PR - private)"
TRANSPORTATION,RegionalAirportSystem,Point,Owner,OWNER,String,Facility owner's name.
TRANSPORTATION,RegionalAirportSystem,Point,OwnerAddre,OWNERADDRE,String,Owner's address.
TRANSPORTATION,RegionalAirportSystem,Point,OwnerCSZ,OWNERCSZ,String,"Owner's city, state and zip code."
TRANSPORTATION,RegionalAirportSystem,Point,OwnerPhone,OWNERPHONE,String,"Owner's phone number. (data formats: nnn-nnn-nnnn (area code + phone number), 1-nnn-nnnn (dial 1-800 then number), 8-nnn-nnnn (dial 800 then number)"
TRANSPORTATION,RegionalAirportSystem,Point,Manager,MANAGER,String,Facility manager's name.
TRANSPORTATION,RegionalAirportSystem,Point,ManagerAdd,MANAGERADD,String,Manager's address.
TRANSPORTATION,RegionalAirportSystem,Point,ManagerCSZ,MANAGERCSZ,String,"Manager's city, state and zip code."
TRANSPORTATION,RegionalAirportSystem,Point,ManagerPho,MANAGERPHO,String,"Manager's phone number. (data formats: nnn-nnn-nnnn (area code + phone number), 1-nnn-nnnn (dial 1-800 then number), 8-nnn-nnnn (dial 800 then number)"
TRANSPORTATION,RegionalAirportSystem,Point,DD_LAT,DD_LAT,Double,Latitude in decimal degrees.
TRANSPORTATION,RegionalAirportSystem,Point,DD_LONG,DD_LONG,Double,Longitude in decimal degrees.
TRANSPORTATION,RegionalAirportSystem,Point,ARPLatitud,ARPLATITUD,String,No variable
TRANSPORTATION,RegionalAirportSystem,Point,ARPLatit_1,ARPLATIT_1,String,No variable
TRANSPORTATION,RegionalAirportSystem,Point,ARPMethod,ARPMETHOD,String,"Airport reference point determination method. (ex. E - estimated, S - surveyed)"
TRANSPORTATION,RegionalAirportSystem,Point,ARPLongitu,ARPLONGITU,String,No variable
TRANSPORTATION,RegionalAirportSystem,Point,ARPLongi_1,ARPLONGI_1,String,No variable
TRANSPORTATION,RegionalAirportSystem,Point,ARPElevati,ARPELEVATI,Double,Airport elevation (nearest foot MSL). Elevation is measured at the highest point on the centerline of the usable landing surface. (ex. 1200; -10 for 10 feet below sea level)
TRANSPORTATION,RegionalAirportSystem,Point,ARPEleva_1,ARPELEVA_1,String,"Airport elevation determination method. (ex. E - estimated, S - surveyed)"
TRANSPORTATION,RegionalAirportSystem,Point,MagneticVa,MAGNETICVA,String,Magnetic variation and direction magnetic variation to nearest degree. (ex. 03W)
TRANSPORTATION,RegionalAirportSystem,Point,Magnetic_1,MAGNETIC_1,Double,Magnetic variation epoch year. (ex. 1985)
TRANSPORTATION,RegionalAirportSystem,Point,TrafficPat,TRAFFICPAT,String,Traffic pattern altitude (whole feet AGL). (ex. 1000)
TRANSPORTATION,RegionalAirportSystem,Point,ChartName,CHARTNAME,String,Aeronautical sectional chart on which facility appears. (ex. Washington)
TRANSPORTATION,RegionalAirportSystem,Point,DistanceFr,DISTANCEFR,Double,Distance from central business district of the associated city to the airport (nearest nautical mile - ex. 08).
TRANSPORTATION,RegionalAirportSystem,Point,DirectionF,DIRECTIONF,String,Direction of airport from central business district of associated city (nearest 1/8 compass point - ex. NE).
TRANSPORTATION,RegionalAirportSystem,Point,LandAreaCo,LANDAREACO,Double,Amount of land owned by the airport in acres.
TRANSPORTATION,RegionalAirportSystem,Point,BoundaryAR,BOUNDARYAR,String,Boundary ARTCC (FAA) computer identifier. (ex. ZCW for Washington ARTCC)
TRANSPORTATION,RegionalAirportSystem,Point,Boundary_1,BOUNDARY_1,String,Boundary ARTCC Identifier. The boundary ARTCC is the FAA air route traffic control center within whose published boundaries the airport lies. It may not be the controlling ARTCC for the airport if a letter of agreement exists between the boundary ARTCC and another ARTCC. (ex. ZDC for Washington ARTCC)
TRANSPORTATION,RegionalAirportSystem,Point,Boundary_2,BOUNDARY_2,String,Boundary ARTCC name. (ex. Washington)
TRANSPORTATION,RegionalAirportSystem,Point,Responsibl,RESPONSIBL,String,Responsible ARTCC (FAA) computer identifier. (ex. ZCW for Washington ARTCC)
TRANSPORTATION,RegionalAirportSystem,Point,Responsi_1,RESPONSI_1,String,Responsible ARTCC identifier the responsible ARTCC is the FAA air route traffic control center who has assumed control over the airport through a letter of agreement with the boundary ARTCC. (ex. ZDC for Washington ARTCC)
TRANSPORTATION,RegionalAirportSystem,Point,Responsi_2,RESPONSI_2,String,Responsible ARTCC name. (ex. Washington)
TRANSPORTATION,RegionalAirportSystem,Point,TieInFSS,TIEINFSS,String,"Tie-in FSS physically located on facility. (ex. Y - tie-in FSS is on the airport, n - tie-in FSS is not on the airport)"
TRANSPORTATION,RegionalAirportSystem,Point,TieInFSSID,TIEINFSSID,String,Tie-in flight service station (FSS) identifier. (ex. DCA for Washington FSS)
TRANSPORTATION,RegionalAirportSystem,Point,TieInFSSNa,TIEINFSSNA,String,Tie-in FSS name. (ex. Washington)
TRANSPORTATION,RegionalAirportSystem,Point,AirportToF,AIRPORTTOF,String,Local phone number from airport to FSS for adminstrative services
TRANSPORTATION,RegionalAirportSystem,Point,TieInFSSTo,TIEINFSSTO,String,"Toll free phone number from airport to FSS for pilot briefing services the data describes the type of toll-free communications and the number to dial. The data formats and their meanings are: 1-nnn-nnnn, dial 1-800- then nnn-nnnn; 8-nnn-nnnn, dial 800 then nnn-nnnn; e-nnnnnnnn, enterprise number dial 0 & ask for enterprise nnnnnnnn; lcnnn-nnnn, local call - dial nnn-nnnn; dl, direct line telephone at the airport - no dialing required; z-nnnnnnnn, zenith number - dial 0 and ask for zenith nnnnnnnn; w-nnnnnnnn, dial 0 and ask for wx nnnnnnnn; c-nnnnnnnn, dial 0 and ask for commerce nnnnnnnn; ld-nnnnnnnn, long distance call - dial (area code) then nnnnnnn; lt-nnnnnnnn, long distal call dial 1-nnnnnnn; 1-wx-brief, dial 1-800-wx-brief; 8-wx-brief, dial 800-wx-brief"
TRANSPORTATION,RegionalAirportSystem,Point,AlternateF,ALTERNATEF,String,Alternate FSS identifier provides the identifier of a full-time flight service station that assumes responsibility for the airport during the off hours of a part-time primary FSS. (ex. 'DCA' for Washington FSS)
TRANSPORTATION,RegionalAirportSystem,Point,Alternat_1,ALTERNAT_1,String,Alternate FSS name. (ex. 'Washington' for Washington FSS)
TRANSPORTATION,RegionalAirportSystem,Point,Alternat_2,ALTERNAT_2,String,"Toll free phone number from airport to FSS for pilot briefing services the data describes the type of toll-free communications and the number to dial. The data formats and their meanings are: 1-nnn-nnnn, dial 1-800- then nnn-nnnn; 8-nnn-nnnn, dial 800 then nnn-nnnn; e-nnnnnnnn, enterprise number dial 0 & ask for enterprise nnnnnnnn; lcnnn-nnnn, local call - dial nnn-nnnn; dl, direct line telephone at the airport - no dialing required; z-nnnnnnnn, zenith number - dial 0 and ask for zenith nnnnnnnn; w-nnnnnnnn, dial 0 and ask for wx nnnnnnnn; c-nnnnnnnn, dial 0 and ask for commerce nnnnnnnn; ld-nnnnnnnn, long distance call - dial (area code) then nnnnnnn; lt-nnnnnnnn, long distal call dial 1-nnnnnnn; 1-wx-brief, dial 1-800-wx-brief; 8-wx-brief, dial 800-wx-brief."
TRANSPORTATION,RegionalAirportSystem,Point,NOTAMFacil,NOTAMFACIL,String,Identifier of the facility responsible for issuing notices to airmen (NOTAMS) and weather information for the airport. (ex. ORD)
TRANSPORTATION,RegionalAirportSystem,Point,NOTAMServi,NOTAMSERVI,String,"Availability of NOTAM 'd' service at airport. (ex. Y - yes, N - no)"
TRANSPORTATION,RegionalAirportSystem,Point,AirportSta,AIRPORTSTA,String,Airport status code: CI - closed indefinitely; CP - closed permanently; O - operational
TRANSPORTATION,RegionalAirportSystem,Point,Certificat,CERTIFICAT,String,"Airport certification type and date. Format is the class code ('I', 'II', 'III' or 'IV') followed by a one characther code A, B, C, D, E, or L, followed by a one character code S or U, followed by the month and year of certification. (ex. 'I A S 07/1980', 'I C S 01/1983' or 'I A U 09/1983'). Codes A, B, C, D, and E are for airports having a full certificate under CFR Part 139, and receiving scheduled air carrier service from carriers certificated by the Civil Aeronautics Board. The A, B, C, D, and E identify the aircraft rescue and firefighting index for the airport. Code L is for airports having limited certification under CFR Part 139. Code S is for Airports receiving scheduled air carrier service from carriers certificated by the Civil Aeronautics Board. Code U is for airports not receiving this scheduled service."
TRANSPORTATION,RegionalAirportSystem,Point,Activiatio,ACTIVIATIO,Date,No variable
TRANSPORTATION,RegionalAirportSystem,Point,FederalAgr,FEDERALAGR,String,"NPIAS/Federal Agreement Code. A combination of 1 to 7 codes that indicate the type of federal agreements existing at the airport. (ex. NGH). N - national plan of integrated airport systems (NPIAS); B - installation of navigational facilities on privately owned airports under F&E program; G - grant agreements under FAAP/ADAP/AIP; H - compliance with accessibility to the handicapped; P - surplus property agreement under Public Law 289; R - surplus property agreement under Regulation 16-WAA; S - conveyance under section 16, Federal Airport Act of 1946 or Section 23, Airport and Airway Development Act of 1970; V - advance planning agreement under FAAP; X - obligations assumed by transfer; Y - assurances pursuant to Title VI, Civil Rights Act of 1964; Z - conveyance under Section 303(C), Federal Aviation Act of 1958; 1 - grant agreement has expired, however, agreement remains in effect for this facility as long as it is public use."
TRANSPORTATION,RegionalAirportSystem,Point,AirspaceDe,AIRSPACEDE,String,"Airport airspace analysis determination. (ex. CONDL (conditional), NOT ANALYZED, NO OBJECTION, OBJECTIONABLE)"
TRANSPORTATION,RegionalAirportSystem,Point,CustomsAir,CUSTOMSAIR,String,"Facility has been designated by the U.S. Treasury as an international airport of entry for customs (ex. Y - yes, N - no)"
TRANSPORTATION,RegionalAirportSystem,Point,CustomsLan,CUSTOMSLAN,String,"Facility has been designated by the U.S. Treasury as a customs landing rights airport (ex. Y - yes, N - no)"
TRANSPORTATION,RegionalAirportSystem,Point,MilitaryJo,MILITARYJO,String,"Facility has military/civil joint use agreement that allows civil operations at a military airport or military operations at a civil airport (ex. Y - yes, N - no)"
TRANSPORTATION,RegionalAirportSystem,Point,MilitaryLa,MILITARYLA,String,"Airport has entered into an agreement that grants landing rights to the military (ex. Y - yes, N - no)"
TRANSPORTATION,RegionalAirportSystem,Point,Inspecti_1,INSPECTI_1,String,"Agency/group performing physical inspection (ex. F - faa airports field personnel, s - state aeronautical personnel, c - private contract personnel, n - owner)"
TRANSPORTATION,RegionalAirportSystem,Point,LastInspec,LASTINSPEC,Double,Last physical inspection date (mmddyyyy)
TRANSPORTATION,RegionalAirportSystem,Point,LastOwnerI,LASTOWNERI,Double,Last date information request was completed by facility owner or manager (mmddyyyy)
TRANSPORTATION,RegionalAirportSystem,Point,FuelTypes,FUELTYPES,String,"Fuel types available for public use at the airport. There can be up to 8 occurrences of a fixed 5 character field (ex. 80___100__100LL115__). 80 - grade 80 gasoline (red), 100 - grade 100 gasoline (green), 100LL - grade 100LL gasoline (low lead blue), 115 - grade 115 gasoline, A - jet A - kerosene, freeze point -40C, A1 - jet A-1 - kerosene, freeze point -50C, A1+ - jet A-1 - kerosene, with icing inhibitor freeze point -50C, B - jet B - wide-cut turbine fuel, freeze point -50C, B+ - jet B - wide-cut turbine fuel with icing inhibitor, freeze point -50C, MOGAS - automotive gasoline."
TRANSPORTATION,RegionalAirportSystem,Point,AirframeRe,AIRFRAMERE,String,"Airframe repair service availability/type. (ex. MAJOR, MINOR, NONE)"
TRANSPORTATION,RegionalAirportSystem,Point,PowerPlant,POWERPLANT,String,"Power plant (engine) repair availability/type. (ex. MAJOR, MINOR, NONE)"
TRANSPORTATION,RegionalAirportSystem,Point,BottledOxy,BOTTLEDOXY,String,"Type of bottled oxygen available (value represents high and/or low pressure replacement bottle). (ex. HIGH, LOW, HIGH/LOW, NONE)"
TRANSPORTATION,RegionalAirportSystem,Point,BulkOxygen,BULKOXYGEN,String,"Type of bulk oxygen available (value represents high and/or low pressure cylinders). (ex. HIGH, LOW, HIGH/LOW, NONE)"
TRANSPORTATION,RegionalAirportSystem,Point,LightingSc,LIGHTINGSC,String,"Airport lighting schedule value is the beginning-ending times (local time) that lights are operated. Format can be 1900-2300, DUSK-0100, ALL, DUSK-DAWN, NONE, etc."
TRANSPORTATION,RegionalAirportSystem,Point,ATCT,ATCT,String,"Air traffic control tower located on airport. (ex. Y - yes, N - no)"
TRANSPORTATION,RegionalAirportSystem,Point,UNICOMFreq,UNICOMFREQ,Double,Unicom frequencies available at the airport there can be up to 6 occurrences of a fixed 7 character field. (ex. 122.700 or 122.700122.800 or NONE)
TRANSPORTATION,RegionalAirportSystem,Point,CTAFFreque,CTAFFREQUE,Double,Common traffic advisory frequency. (CTAF) (ex. 122.800)
TRANSPORTATION,RegionalAirportSystem,Point,BeaconSche,BEACONSCHE,String,No variable
TRANSPORTATION,RegionalAirportSystem,Point,SegmentedC,SEGMENTEDC,String,"Segmented circle airport marker system on the airport. (ex. Y - yes, N - no, none)"
TRANSPORTATION,RegionalAirportSystem,Point,BeaconColo,BEACONCOLO,String,Lens color of operable beacon located on the airport. (ex. CG - clear-green (lighted land airport); CY - clear-yellow (lighted seaplane base); CGY - clear-green-yellow (heliport); SCG - split-clear-green (lighted military airport); C - clear (unlighted la
TRANSPORTATION,RegionalAirportSystem,Point,NonCommerc,NONCOMMERC,String,"Landing fee charged to non-commercial users of airport. (ex. Y - yes, N - no)"
TRANSPORTATION,RegionalAirportSystem,Point,MedicalUse,MEDICALUSE,String,"Landing facility is used for medical purposes. (ex. Y - yes, N - no)"
TRANSPORTATION,RegionalAirportSystem,Point,SingleEngi,SINGLEENGI,Double,Number of single engine general aviation aircraft.
TRANSPORTATION,RegionalAirportSystem,Point,MultiEngin,MULTIENGIN,Double,Number of multi engine general aviation aircraft.
TRANSPORTATION,RegionalAirportSystem,Point,JetEngineG,JETENGINEG,String,Number of jet engine general aviation aircraft.
TRANSPORTATION,RegionalAirportSystem,Point,Helicopter,HELICOPTER,Double,Number of general aviation helicopter.
TRANSPORTATION,RegionalAirportSystem,Point,GlidersOpe,GLIDERSOPE,String,Number of operational gliders.
TRANSPORTATION,RegionalAirportSystem,Point,MilitaryOp,MILITARYOP,String,Number operational military aircraft (including helicopters).
TRANSPORTATION,RegionalAirportSystem,Point,Ultralight,ULTRALIGHT,String,Number of ultralight aircraft.
TRANSPORTATION,RegionalAirportSystem,Point,Operations,OPERATIONS,String,"Air taxi. Air taxi operators carrying passengers, mail, or mail for revenue."
TRANSPORTATION,RegionalAirportSystem,Point,Operatio_1,OPERATIO_1,String,Commercial services. Scheduled operations by cab-certificated carriers or intrastate carriers.
TRANSPORTATION,RegionalAirportSystem,Point,Operatio_2,OPERATIO_2,String,Commuter services. Scheduled commuter and cargo carriers.
TRANSPORTATION,RegionalAirportSystem,Point,Operatio_3,OPERATIO_3,Double,General aviation itinerant operations. Those general aviation operations (excluding commuter or air taxi) not qualifying as local.
TRANSPORTATION,RegionalAirportSystem,Point,Operatio_4,OPERATIO_4,Double,General aviation local operations. Those operating in the local traffic pattern or within a 20-mile radius of the airport.
